request_date,year,month,day_of_week,day_of_month,week_of_year,season,medicine_name,medicine_category,quantity_requested,days_since_last_request
2025-12-05,2025,12,4,5,49,Dry,ORS (Oral Rehydration Salts),Rehydration,72,7
2025-12-10,2025,12,2,10,50,Dry,ORS (Oral Rehydration Salts),Rehydration,70,7
2025-12-19,2025,12,4,19,51,Dry,ORS (Oral Rehydration Salts),Rehydration,67,7
2025-12-23,2025,12,1,23,52,Dry,ORS (Oral Rehydration Salts),Rehydration,95,7
2025-12-30,2025,12,1,30,1,Dry,ORS (Oral Rehydration Salts),Rehydration,78,7
2026-01-03,2026,1,5,3,1,Dry,ORS (Oral Rehydration Salts),Rehydration,86,7
2026-01-12,2026,1,0,12,3,Dry,ORS (Oral Rehydration Salts),Rehydration,78,7
2026-01-19,2026,1,0,19,4,Dry,ORS (Oral Rehydration Salts),Rehydration,66,7
2026-01-29,2026,1,3,29,5,Dry,ORS (Oral Rehydration Salts),Rehydration,70,7
2026-02-02,2026,2,0,2,6,Dry,ORS (Oral Rehydration Salts),Rehydration,79,7
2026-02-09,2026,2,0,9,7,Dry,ORS (Oral Rehydration Salts),Rehydration,72,7
2026-02-14,2026,2,5,14,7,Dry,ORS (Oral Rehydration Salts),Rehydration,81,7
2026-02-18,2026,2,2,18,8,Dry,ORS (Oral Rehydration Salts),Rehydration,79,7
2026-02-28,2026,2,5,28,9,Dry,ORS (Oral Rehydration Salts),Rehydration,73,7
2026-03-05,2026,3,3,5,10,Dry,ORS (Oral Rehydration Salts),Rehydration,90,7
2026-03-14,2026,3,5,14,11,Dry,ORS (Oral Rehydration Salts),Rehydration,86,7
2026-03-18,2026,3,2,18,12,Dry,ORS (Oral Rehydration Salts),Rehydration,86,7
2026-03-22,2026,3,6,22,12,Dry,ORS (Oral Rehydration Salts),Rehydration,85,7
2026-03-30,2026,3,0,30,14,Dry,ORS (Oral Rehydration Salts),Rehydration,89,7
2026-04-08,2026,4,2,8,15,Dry,ORS (Oral Rehydration Salts),Rehydration,84,7
2026-04-17,2026,4,4,17,16,Dry,ORS (Oral Rehydration Salts),Rehydration,100,7
2026-04-23,2026,4,3,23,17,Dry,ORS (Oral Rehydration Salts),Rehydration,92,7
2026-05-02,2026,5,5,2,18,Dry,ORS (Oral Rehydration Salts),Rehydration,80,7
2026-05-10,2026,5,6,10,19,Dry,ORS (Oral Rehydration Salts),Rehydration,82,7
2026-05-16,2026,5,5,16,20,Dry,ORS (Oral Rehydration Salts),Rehydration,85,7
2026-05-21,2026,5,3,21,21,Dry,ORS (Oral Rehydration Salts),Rehydration,83,7
2026-05-31,2026,5,6,31,22,Dry,ORS (Oral Rehydration Salts),Rehydration,78,7
2026-06-05,2026,6,4,5,23,Wet,ORS (Oral Rehydration Salts),Rehydration,67,7
2026-06-15,2026,6,0,15,25,Wet,ORS (Oral Rehydration Salts),Rehydration,68,7
2026-06-24,2026,6,2,24,26,Wet,ORS (Oral Rehydration Salts),Rehydration,79,7
2026-07-03,2026,7,4,3,27,Wet,ORS (Oral Rehydration Salts),Rehydration,68,7
2026-07-10,2026,7,4,10,28,Wet,ORS (Oral Rehydration Salts),Rehydration,61,7
2026-07-18,2026,7,5,18,29,Wet,ORS (Oral Rehydration Salts),Rehydration,73,7
2026-07-22,2026,7,2,22,30,Wet,ORS (Oral Rehydration Salts),Rehydration,72,7
2026-08-01,2026,8,5,1,31,Wet,ORS (Oral Rehydration Salts),Rehydration,82,7
2026-08-09,2026,8,6,9,32,Wet,ORS (Oral Rehydration Salts),Rehydration,72,7
2026-08-14,2026,8,4,14,33,Wet,ORS (Oral Rehydration Salts),Rehydration,67,7
2021-08-22,2021,8,6,22,33,Wet,Mefenamic Acid,Pain Reliever,52,8
2021-08-30,2021,8,0,30,35,Wet,Mefenamic Acid,Pain Reliever,65,8
2021-09-06,2021,9,0,6,36,Wet,Mefenamic Acid,Pain Reliever,77,8
2021-09-17,2021,9,4,17,37,Wet,Mefenamic Acid,Pain Reliever,73,8
2021-09-24,2021,9,4,24,38,Wet,Mefenamic Acid,Pain Reliever,60,8
2021-09-30,2021,9,3,30,39,Wet,Mefenamic Acid,Pain Reliever,58,8
2021-10-09,2021,10,5,9,40,Wet,Mefenamic Acid,Pain Reliever,54,8
2021-10-17,2021,10,6,17,41,Wet,Mefenamic Acid,Pain Reliever,67,8
2021-10-23,2021,10,5,23,42,Wet,Mefenamic Acid,Pain Reliever,64,8
2021-11-01,2021,11,0,1,44,Wet,Mefenamic Acid,Pain Reliever,74,8
2021-11-12,2021,11,4,12,45,Wet,Mefenamic Acid,Pain Reliever,59,8
2021-11-17,2021,11,2,17,46,Wet,Mefenamic Acid,Pain Reliever,57,8
2021-11-27,2021,11,5,27,47,Wet,Mefenamic Acid,Pain Reliever,92,8
2021-12-04,2021,12,5,4,48,Dry,Mefenamic Acid,Pain Reliever,64,8
2021-12-12,2021,12,6,12,49,Dry,Mefenamic Acid,Pain Reliever,63,8
2021-12-19,2021,12,6,19,50,Dry,Mefenamic Acid,Pain Reliever,52,8
2021-12-28,2021,12,1,28,52,Dry,Mefenamic Acid,Pain Reliever,63,8
2022-01-03,2022,1,0,3,1,Dry,Mefenamic Acid,Pain Reliever,63,8
2022-01-14,2022,1,4,14,2,Dry,Mefenamic Acid,Pain Reliever,68,8
2022-01-24,2022,1,0,24,4,Dry,Mefenamic Acid,Pain Reliever,79,8
2022-01-29,2022,1,5,29,4,Dry,Mefenamic Acid,Pain Reliever,73,8
2022-02-04,2022,2,4,4,5,Dry,Mefenamic Acid,Pain Reliever,69,8
2022-02-13,2022,2,6,13,6,Dry,Mefenamic Acid,Pain Reliever,53,8
2022-02-18,2022,2,4,18,7,Dry,Mefenamic Acid,Pain Reliever,75,8
2022-02-24,2022,2,3,24,8,Dry,Mefenamic Acid,Pain Reliever,58,8
2022-03-06,2022,3,6,6,9,Dry,Mefenamic Acid,Pain Reliever,80,8
2022-03-11,2022,3,4,11,10,Dry,Mefenamic Acid,Pain Reliever,65,8
2022-03-20,2022,3,6,20,11,Dry,Mefenamic Acid,Pain Reliever,58,8
2022-03-29,2022,3,1,29,13,Dry,Mefenamic Acid,Pain Reliever,71,8
2022-04-04,2022,4,0,4,14,Dry,Mefenamic Acid,Pain Reliever,67,8
2022-04-13,2022,4,2,13,15,Dry,Mefenamic Acid,Pain Reliever,65,8
2022-04-19,2022,4,1,19,16,Dry,Mefenamic Acid,Pain Reliever,70,8
2022-04-27,2022,4,2,27,17,Dry,Mefenamic Acid,Pain Reliever,56,8
2022-05-07,2022,5,5,7,18,Dry,Mefenamic Acid,Pain Reliever,82,8
2022-05-16,2022,5,0,16,20,Dry,Mefenamic Acid,Pain Reliever,66,8
2022-05-21,2022,5,5,21,20,Dry,Mefenamic Acid,Pain Reliever,65,8
2022-05-28,2022,5,5,28,21,Dry,Mefenamic Acid,Pain Reliever,59,8
2022-06-04,2022,6,5,4,22,Wet,Mefenamic Acid,Pain Reliever,58,8
2022-06-15,2022,6,2,15,24,Wet,Mefenamic Acid,Pain Reliever,69,8
2022-06-21,2022,6,1,21,25,Wet,Mefenamic Acid,Pain Reliever,54,8
2022-06-30,2022,6,3,30,26,Wet,Mefenamic Acid,Pain Reliever,67,8
2022-07-06,2022,7,2,6,27,Wet,Mefenamic Acid,Pain Reliever,56,8
2022-07-13,2022,7,2,13,28,Wet,Mefenamic Acid,Pain Reliever,67,8
2022-07-22,2022,7,4,22,29,Wet,Mefenamic Acid,Pain Reliever,71,8
2022-08-02,2022,8,1,2,31,Wet,Mefenamic Acid,Pain Reliever,72,8
2022-08-10,2022,8,2,10,32,Wet,Mefenamic Acid,Pain Reliever,74,8
2022-08-15,2022,8,0,15,33,Wet,Mefenamic Acid,Pain Reliever,57,8
2022-08-26,2022,8,4,26,34,Wet,Mefenamic Acid,Pain Reliever,56,8
2022-09-03,2022,9,5,3,35,Wet,Mefenamic Acid,Pain Reliever,46,8
2022-09-14,2022,9,2,14,37,Wet,Mefenamic Acid,Pain Reliever,57,8
2022-09-21,2022,9,2,21,38,Wet,Mefenamic Acid,Pain Reliever,68,8
2022-10-02,2022,10,6,2,39,Wet,Mefenamic Acid,Pain Reliever,69,8
2022-10-13,2022,10,3,13,41,Wet,Mefenamic Acid,Pain Reliever,64,8
2022-10-22,2022,10,5,22,42,Wet,Mefenamic Acid,Pain Reliever,62,8
2022-10-28,2022,10,4,28,43,Wet,Mefenamic Acid,Pain Reliever,63,8
2022-11-02,2022,11,2,2,44,Wet,Mefenamic Acid,Pain Reliever,76,8
2022-11-13,2022,11,6,13,45,Wet,Mefenamic Acid,Pain Reliever,57,8
2022-11-21,2022,11,0,21,47,Wet,Mefenamic Acid,Pain Reliever,65,8
2022-11-29,2022,11,1,29,48,Wet,Mefenamic Acid,Pain Reliever,65,8
2022-12-06,2022,12,1,6,49,Dry,Mefenamic Acid,Pain Reliever,59,8
2022-12-11,2022,12,6,11,49,Dry,Mefenamic Acid,Pain Reliever,66,8
2022-12-18,2022,12,6,18,50,Dry,Mefenamic Acid,Pain Reliever,72,8
2022-12-28,2022,12,2,28,52,Dry,Mefenamic Acid,Pain Reliever,63,8
2023-01-06,2023,1,4,6,1,Dry,Mefenamic Acid,Pain Reliever,52,8
2023-01-14,2023,1,5,14,2,Dry,Mefenamic Acid,Pain Reliever,58,8
2023-01-19,2023,1,3,19,3,Dry,Mefenamic Acid,Pain Reliever,61,8
2023-01-27,2023,1,4,27,4,Dry,Mefenamic Acid,Pain Reliever,69,8
2023-02-07,2023,2,1,7,6,Dry,Mefenamic Acid,Pain Reliever,52,8
2023-02-12,2023,2,6,12,6,Dry,Mefenamic Acid,Pain Reliever,76,8
2023-02-17,2023,2,4,17,7,Dry,Mefenamic Acid,Pain Reliever,62,8
2023-02-23,2023,2,3,23,8,Dry,Mefenamic Acid,Pain Reliever,69,8
2023-03-02,2023,3,3,2,9,Dry,Mefenamic Acid,Pain Reliever,69,8
2023-03-08,2023,3,2,8,10,Dry,Mefenamic Acid,Pain Reliever,58,8
2023-03-15,2023,3,2,15,11,Dry,Mefenamic Acid,Pain Reliever,57,8
2023-03-21,2023,3,1,21,12,Dry,Mefenamic Acid,Pain Reliever,61,8
2023-04-01,2023,4,5,1,13,Dry,Mefenamic Acid,Pain Reliever,57,8
2023-04-10,2023,4,0,10,15,Dry,Mefenamic Acid,Pain Reliever,80,8
2023-04-19,2023,4,2,19,16,Dry,Mefenamic Acid,Pain Reliever,58,8
2023-04-27,2023,4,3,27,17,Dry,Mefenamic Acid,Pain Reliever,49,8
2023-05-02,2023,5,1,2,18,Dry,Mefenamic Acid,Pain Reliever,61,8
2023-05-08,2023,5,0,8,19,Dry,Mefenamic Acid,Pain Reliever,67,8
2023-05-16,2023,5,1,16,20,Dry,Mefenamic Acid,Pain Reliever,55,8
2023-05-22,2023,5,0,22,21,Dry,Mefenamic Acid,Pain Reliever,77,8
2023-05-28,2023,5,6,28,21,Dry,Mefenamic Acid,Pain Reliever,50,8
2023-06-02,2023,6,4,2,22,Wet,Mefenamic Acid,Pain Reliever,64,8
2023-06-12,2023,6,0,12,24,Wet,Mefenamic Acid,Pain Reliever,65,8
2023-06-21,2023,6,2,21,25,Wet,Mefenamic Acid,Pain Reliever,72,8
2023-07-01,2023,7,5,1,26,Wet,Mefenamic Acid,Pain Reliever,51,8
2023-07-08,2023,7,5,8,27,Wet,Mefenamic Acid,Pain Reliever,67,8
2023-07-17,2023,7,0,17,29,Wet,Mefenamic Acid,Pain Reliever,77,8
2023-07-28,2023,7,4,28,30,Wet,Mefenamic Acid,Pain Reliever,59,8
2023-08-02,2023,8,2,2,31,Wet,Mefenamic Acid,Pain Reliever,68,8
2023-08-13,2023,8,6,13,32,Wet,Mefenamic Acid,Pain Reliever,79,8
2023-08-23,2023,8,2,23,34,Wet,Mefenamic Acid,Pain Reliever,64,8
2023-08-29,2023,8,1,29,35,Wet,Mefenamic Acid,Pain Reliever,70,8
2023-09-03,2023,9,6,3,35,Wet,Mefenamic Acid,Pain Reliever,70,8
2023-09-14,2023,9,3,14,37,Wet,Mefenamic Acid,Pain Reliever,61,8
2023-09-23,2023,9,5,23,38,Wet,Mefenamic Acid,Pain Reliever,74,8
2023-10-01,2023,10,6,1,39,Wet,Mefenamic Acid,Pain Reliever,66,8
2023-10-06,2023,10,4,6,40,Wet,Mefenamic Acid,Pain Reliever,69,8
2023-10-12,2023,10,3,12,41,Wet,Mefenamic Acid,Pain Reliever,62,8
2023-10-20,2023,10,4,20,42,Wet,Mefenamic Acid,Pain Reliever,58,8
2023-10-31,2023,10,1,31,44,Wet,Mefenamic Acid,Pain Reliever,55,8
2023-11-06,2023,11,0,6,45,Wet,Mefenamic Acid,Pain Reliever,62,8
2023-11-13,2023,11,0,13,46,Wet,Mefenamic Acid,Pain Reliever,66,8
2023-11-19,2023,11,6,19,46,Wet,Mefenamic Acid,Pain Reliever,70,8
2023-11-26,2023,11,6,26,47,Wet,Mefenamic Acid,Pain Reliever,61,8
2023-12-05,2023,12,1,5,49,Dry,Mefenamic Acid,Pain Reliever,63,8
2023-12-10,2023,12,6,10,49,Dry,Mefenamic Acid,Pain Reliever,62,8
2023-12-19,2023,12,1,19,51,Dry,Mefenamic Acid,Pain Reliever,47,8
2023-12-28,2023,12,3,28,52,Dry,Mefenamic Acid,Pain Reliever,67,8
2024-01-08,2024,1,0,8,2,Dry,Mefenamic Acid,Pain Reliever,64,8
2024-01-13,2024,1,5,13,2,Dry,Mefenamic Acid,Pain Reliever,66,8
2024-01-23,2024,1,1,23,4,Dry,Mefenamic Acid,Pain Reliever,77,8
2024-01-29,2024,1,0,29,5,Dry,Mefenamic Acid,Pain Reliever,66,8
2024-02-04,2024,2,6,4,5,Dry,Mefenamic Acid,Pain Reliever,51,8
2024-02-10,2024,2,5,10,6,Dry,Mefenamic Acid,Pain Reliever,78,8
2024-02-20,2024,2,1,20,8,Dry,Mefenamic Acid,Pain Reliever,64,8
2024-03-01,2024,3,4,1,9,Dry,Mefenamic Acid,Pain Reliever,65,8
2024-03-12,2024,3,1,12,11,Dry,Mefenamic Acid,Pain Reliever,55,8
2024-03-21,2024,3,3,21,12,Dry,Mefenamic Acid,Pain Reliever,63,8
2024-03-28,2024,3,3,28,13,Dry,Mefenamic Acid,Pain Reliever,46,8
2024-04-02,2024,4,1,2,14,Dry,Mefenamic Acid,Pain Reliever,79,8
2024-04-08,2024,4,0,8,15,Dry,Mefenamic Acid,Pain Reliever,53,8
2024-04-14,2024,4,6,14,15,Dry,Mefenamic Acid,Pain Reliever,59,8
2024-04-21,2024,4,6,21,16,Dry,Mefenamic Acid,Pain Reliever,63,8
2024-04-29,2024,4,0,29,18,Dry,Mefenamic Acid,Pain Reliever,68,8
2024-05-09,2024,5,3,9,19,Dry,Mefenamic Acid,Pain Reliever,64,8
2024-05-17,2024,5,4,17,20,Dry,Mefenamic Acid,Pain Reliever,67,8
2024-05-26,2024,5,6,26,21,Dry,Mefenamic Acid,Pain Reliever,64,8
2024-06-02,2024,6,6,2,22,Wet,Mefenamic Acid,Pain Reliever,67,8
2024-06-13,2024,6,3,13,24,Wet,Mefenamic Acid,Pain Reliever,57,8
2024-06-19,2024,6,2,19,25,Wet,Mefenamic Acid,Pain Reliever,52,8
2024-06-26,2024,6,2,26,26,Wet,Mefenamic Acid,Pain Reliever,60,8
2024-07-06,2024,7,5,6,27,Wet,Mefenamic Acid,Pain Reliever,74,8
2024-07-15,2024,7,0,15,29,Wet,Mefenamic Acid,Pain Reliever,55,8
2024-07-20,2024,7,5,20,29,Wet,Mefenamic Acid,Pain Reliever,40,8
2024-07-30,2024,7,1,30,31,Wet,Mefenamic Acid,Pain Reliever,60,8
2024-08-10,2024,8,5,10,32,Wet,Mefenamic Acid,Pain Reliever,54,8
2024-08-17,2024,8,5,17,33,Wet,Mefenamic Acid,Pain Reliever,82,8
2024-08-25,2024,8,6,25,34,Wet,Mefenamic Acid,Pain Reliever,64,8
2024-09-05,2024,9,3,5,36,Wet,Mefenamic Acid,Pain Reliever,69,8
2024-09-12,2024,9,3,12,37,Wet,Mefenamic Acid,Pain Reliever,73,8
2024-09-22,2024,9,6,22,38,Wet,Mefenamic Acid,Pain Reliever,46,8
2024-10-03,2024,10,3,3,40,Wet,Mefenamic Acid,Pain Reliever,66,8
2024-10-12,2024,10,5,12,41,Wet,Mefenamic Acid,Pain Reliever,64,8
2024-10-17,2024,10,3,17,42,Wet,Mefenamic Acid,Pain Reliever,67,8
2024-10-25,2024,10,4,25,43,Wet,Mefenamic Acid,Pain Reliever,65,8
2024-11-05,2024,11,1,5,45,Wet,Mefenamic Acid,Pain Reliever,73,8
2024-11-10,2024,11,6,10,45,Wet,Mefenamic Acid,Pain Reliever,64,8
2024-11-20,2024,11,2,20,47,Wet,Mefenamic Acid,Pain Reliever,60,8
2024-11-25,2024,11,0,25,48,Wet,Mefenamic Acid,Pain Reliever,67,8
2024-12-02,2024,12,0,2,49,Dry,Mefenamic Acid,Pain Reliever,68,8
2024-12-08,2024,12,6,8,49,Dry,Mefenamic Acid,Pain Reliever,67,8
2024-12-19,2024,12,3,19,51,Dry,Mefenamic Acid,Pain Reliever,53,8
2024-12-27,2024,12,4,27,52,Dry,Mefenamic Acid,Pain Reliever,64,8
2025-01-06,2025,1,0,6,2,Dry,Mefenamic Acid,Pain Reliever,75,8
2025-01-14,2025,1,1,14,3,Dry,Mefenamic Acid,Pain Reliever,65,8
2025-01-22,2025,1,2,22,4,Dry,Mefenamic Acid,Pain Reliever,59,8
2025-01-27,2025,1,0,27,5,Dry,Mefenamic Acid,Pain Reliever,52,8
2025-02-07,2025,2,4,7,6,Dry,Mefenamic Acid,Pain Reliever,63,8
2025-02-18,2025,2,1,18,8,Dry,Mefenamic Acid,Pain Reliever,52,8
2025-02-25,2025,2,1,25,9,Dry,Mefenamic Acid,Pain Reliever,77,8
2025-03-02,2025,3,6,2,9,Dry,Mefenamic Acid,Pain Reliever,67,8
2025-03-07,2025,3,4,7,10,Dry,Mefenamic Acid,Pain Reliever,71,8
2025-03-13,2025,3,3,13,11,Dry,Mefenamic Acid,Pain Reliever,75,8
2025-03-21,2025,3,4,21,12,Dry,Mefenamic Acid,Pain Reliever,59,8
2025-03-27,2025,3,3,27,13,Dry,Mefenamic Acid,Pain Reliever,69,8
2025-04-06,2025,4,6,6,14,Dry,Mefenamic Acid,Pain Reliever,66,8
2025-04-15,2025,4,1,15,16,Dry,Mefenamic Acid,Pain Reliever,80,8
2025-04-20,2025,4,6,20,16,Dry,Mefenamic Acid,Pain Reliever,61,8
2025-04-30,2025,4,2,30,18,Dry,Mefenamic Acid,Pain Reliever,74,8
2025-05-09,2025,5,4,9,19,Dry,Mefenamic Acid,Pain Reliever,72,8
2025-05-14,2025,5,2,14,20,Dry,Mefenamic Acid,Pain Reliever,73,8
2025-05-19,2025,5,0,19,21,Dry,Mefenamic Acid,Pain Reliever,80,8
2025-05-26,2025,5,0,26,22,Dry,Mefenamic Acid,Pain Reliever,58,8
2025-06-04,2025,6,2,4,23,Wet,Mefenamic Acid,Pain Reliever,65,8
2025-06-10,2025,6,1,10,24,Wet,Mefenamic Acid,Pain Reliever,59,8
2025-06-19,2025,6,3,19,25,Wet,Mefenamic Acid,Pain Reliever,63,8
2025-06-30,2025,6,0,30,27,Wet,Mefenamic Acid,Pain Reliever,60,8
2025-07-10,2025,7,3,10,28,Wet,Mefenamic Acid,Pain Reliever,61,8
2025-07-16,2025,7,2,16,29,Wet,Mefenamic Acid,Pain Reliever,60,8
2025-07-21,2025,7,0,21,30,Wet,Mefenamic Acid,Pain Reliever,64,8
2025-07-26,2025,7,5,26,30,Wet,Mefenamic Acid,Pain Reliever,57,8
2025-08-04,2025,8,0,4,32,Wet,Mefenamic Acid,Pain Reliever,58,8
2025-08-15,2025,8,4,15,33,Wet,Mefenamic Acid,Pain Reliever,60,8
2025-08-25,2025,8,0,25,35,Wet,Mefenamic Acid,Pain Reliever,78,8
2025-09-03,2025,9,2,3,36,Wet,Mefenamic Acid,Pain Reliever,74,8
2025-09-13,2025,9,5,13,37,Wet,Mefenamic Acid,Pain Reliever,56,8
2025-09-24,2025,9,2,24,39,Wet,Mefenamic Acid,Pain Reliever,60,8
2025-09-30,2025,9,1,30,40,Wet,Mefenamic Acid,Pain Reliever,58,8
2025-10-08,2025,10,2,8,41,Wet,Mefenamic Acid,Pain Reliever,51,8
2025-10-17,2025,10,4,17,42,Wet,Mefenamic Acid,Pain Reliever,66,8
2025-10-24,2025,10,4,24,43,Wet,Mefenamic Acid,Pain Reliever,78,8
2025-10-30,2025,10,3,30,44,Wet,Mefenamic Acid,Pain Reliever,78,8
2025-11-06,2025,11,3,6,45,Wet,Mefenamic Acid,Pain Reliever,68,8
2025-11-15,2025,11,5,15,46,Wet,Mefenamic Acid,Pain Reliever,53,8
2025-11-22,2025,11,5,22,47,Wet,Mefenamic Acid,Pain Reliever,72,8
2025-11-30,2025,11,6,30,48,Wet,Mefenamic Acid,Pain Reliever,70,8
2025-12-11,2025,12,3,11,50,Dry,Mefenamic Acid,Pain Reliever,59,8
2025-12-22,2025,12,0,22,52,Dry,Mefenamic Acid,Pain Reliever,75,8
2025-12-30,2025,12,1,30,1,Dry,Mefenamic Acid,Pain Reliever,62,8
2026-01-10,2026,1,5,10,2,Dry,Mefenamic Acid,Pain Reliever,74,8
2026-01-18,2026,1,6,18,3,Dry,Mefenamic Acid,Pain Reliever,61,8
2026-01-27,2026,1,1,27,5,Dry,Mefenamic Acid,Pain Reliever,53,8
2026-02-06,2026,2,4,6,6,Dry,Mefenamic Acid,Pain Reliever,64,8
2026-02-13,2026,2,4,13,7,Dry,Mefenamic Acid,Pain Reliever,68,8
2026-02-24,2026,2,1,24,9,Dry,Mefenamic Acid,Pain Reliever,48,8
2026-03-07,2026,3,5,7,10,Dry,Mefenamic Acid,Pain Reliever,56,8
2026-03-18,2026,3,2,18,12,Dry,Mefenamic Acid,Pain Reliever,54,8
2026-03-26,2026,3,3,26,13,Dry,Mefenamic Acid,Pain Reliever,78,8
2026-04-06,2026,4,0,6,15,Dry,Mefenamic Acid,Pain Reliever,61,8
2026-04-16,2026,4,3,16,16,Dry,Mefenamic Acid,Pain Reliever,63,8
2026-04-23,2026,4,3,23,17,Dry,Mefenamic Acid,Pain Reliever,47,8
2026-04-28,2026,4,1,28,18,Dry,Mefenamic Acid,Pain Reliever,63,8
2026-05-03,2026,5,6,3,18,Dry,Mefenamic Acid,Pain Reliever,73,8
2026-05-13,2026,5,2,13,20,Dry,Mefenamic Acid,Pain Reliever,66,8
2026-05-24,2026,5,6,24,21,Dry,Mefenamic Acid,Pain Reliever,66,8
2026-06-04,2026,6,3,4,23,Wet,Mefenamic Acid,Pain Reliever,53,8
2026-06-14,2026,6,6,14,24,Wet,Mefenamic Acid,Pain Reliever,72,8
2026-06-21,2026,6,6,21,25,Wet,Mefenamic Acid,Pain Reliever,51,8
2026-06-30,2026,6,1,30,27,Wet,Mefenamic Acid,Pain Reliever,52,8
2026-07-11,2026,7,5,11,28,Wet,Mefenamic Acid,Pain Reliever,67,8
2026-07-20,2026,7,0,20,30,Wet,Mefenamic Acid,Pain Reliever,78,8
2026-07-27,2026,7,0,27,31,Wet,Mefenamic Acid,Pain Reliever,64,8
2026-08-04,2026,8,1,4,32,Wet,Mefenamic Acid,Pain Reliever,46,8
2026-08-13,2026,8,3,13,33,Wet,Mefenamic Acid,Pain Reliever,69,8
2021-08-16,2021,8,0,16,33,Wet,Loperamide,Antidiarrheal,43,11
2021-08-30,2021,8,0,30,35,Wet,Loperamide,Antidiarrheal,49,11
2021-09-13,2021,9,0,13,37,Wet,Loperamide,Antidiarrheal,49,11
2021-09-26,2021,9,6,26,38,Wet,Loperamide,Antidiarrheal,38,11
2021-10-04,2021,10,0,4,40,Wet,Loperamide,Antidiarrheal,53,11
2021-10-14,2021,10,3,14,41,Wet,Loperamide,Antidiarrheal,51,11
2021-10-23,2021,10,5,23,42,Wet,Loperamide,Antidiarrheal,60,11
2021-11-02,2021,11,1,2,44,Wet,Loperamide,Antidiarrheal,50,11
2021-11-16,2021,11,1,16,46,Wet,Loperamide,Antidiarrheal,64,11
2021-11-25,2021,11,3,25,47,Wet,Loperamide,Antidiarrheal,57,11
2021-12-05,2021,12,6,5,48,Dry,Loperamide,Antidiarrheal,54,11
2021-12-14,2021,12,1,14,50,Dry,Loperamide,Antidiarrheal,53,11
2021-12-28,2021,12,1,28,52,Dry,Loperamide,Antidiarrheal,48,11
2022-01-11,2022,1,1,11,2,Dry,Loperamide,Antidiarrheal,49,11
2022-01-22,2022,1,5,22,3,Dry,Loperamide,Antidiarrheal,55,11
2022-01-30,2022,1,6,30,4,Dry,Loperamide,Antidiarrheal,61,11
2022-02-12,2022,2,5,12,6,Dry,Loperamide,Antidiarrheal,60,11
2022-02-25,2022,2,4,25,8,Dry,Loperamide,Antidiarrheal,61,11
2022-03-08,2022,3,1,8,10,Dry,Loperamide,Antidiarrheal,76,11
2022-03-16,2022,3,2,16,11,Dry,Loperamide,Antidiarrheal,74,11
2022-03-30,2022,3,2,30,13,Dry,Loperamide,Antidiarrheal,77,11
2022-04-07,2022,4,3,7,14,Dry,Loperamide,Antidiarrheal,59,11
2022-04-16,2022,4,5,16,15,Dry,Loperamide,Antidiarrheal,64,11
2022-04-28,2022,4,3,28,17,Dry,Loperamide,Antidiarrheal,64,11
2022-05-11,2022,5,2,11,19,Dry,Loperamide,Antidiarrheal,73,11
2022-05-24,2022,5,1,24,21,Dry,Loperamide,Antidiarrheal,69,11
2022-06-01,2022,6,2,1,22,Wet,Loperamide,Antidiarrheal,52,11
2022-06-13,2022,6,0,13,24,Wet,Loperamide,Antidiarrheal,47,11
2022-06-25,2022,6,5,25,25,Wet,Loperamide,Antidiarrheal,53,11
2022-07-07,2022,7,3,7,27,Wet,Loperamide,Antidiarrheal,52,11
2022-07-15,2022,7,4,15,28,Wet,Loperamide,Antidiarrheal,50,11
2022-07-23,2022,7,5,23,29,Wet,Loperamide,Antidiarrheal,68,11
2022-08-03,2022,8,2,3,31,Wet,Loperamide,Antidiarrheal,61,11
2022-08-11,2022,8,3,11,32,Wet,Loperamide,Antidiarrheal,56,11
2022-08-25,2022,8,3,25,34,Wet,Loperamide,Antidiarrheal,50,11
2022-09-02,2022,9,4,2,35,Wet,Loperamide,Antidiarrheal,44,11
2022-09-15,2022,9,3,15,37,Wet,Loperamide,Antidiarrheal,55,11
2022-09-26,2022,9,0,26,39,Wet,Loperamide,Antidiarrheal,55,11
2022-10-07,2022,10,4,7,40,Wet,Loperamide,Antidiarrheal,50,11
2022-10-16,2022,10,6,16,41,Wet,Loperamide,Antidiarrheal,56,11
2022-10-27,2022,10,3,27,43,Wet,Loperamide,Antidiarrheal,58,11
2022-11-05,2022,11,5,5,44,Wet,Loperamide,Antidiarrheal,52,11
2022-11-17,2022,11,3,17,46,Wet,Loperamide,Antidiarrheal,47,11
2022-11-25,2022,11,4,25,47,Wet,Loperamide,Antidiarrheal,51,11
2022-12-07,2022,12,2,7,49,Dry,Loperamide,Antidiarrheal,54,11
2022-12-18,2022,12,6,18,50,Dry,Loperamide,Antidiarrheal,48,11
2023-01-01,2023,1,6,1,52,Dry,Loperamide,Antidiarrheal,54,11
2023-01-14,2023,1,5,14,2,Dry,Loperamide,Antidiarrheal,45,11
2023-01-26,2023,1,3,26,4,Dry,Loperamide,Antidiarrheal,53,11
2023-02-04,2023,2,5,4,5,Dry,Loperamide,Antidiarrheal,62,11
2023-02-15,2023,2,2,15,7,Dry,Loperamide,Antidiarrheal,56,11
2023-03-01,2023,3,2,1,9,Dry,Loperamide,Antidiarrheal,67,11
2023-03-13,2023,3,0,13,11,Dry,Loperamide,Antidiarrheal,76,11
