date,year,month,day_of_week,day_of_month,week_of_year,season,medicine_name,medicine_category,quantity_dispensed
2026-04-08,2026,4,2,8,15,Dry,Paracetamol 500mg,Pain Reliever,11
2026-04-09,2026,4,3,9,15,Dry,Paracetamol 500mg,Pain Reliever,8
2026-04-10,2026,4,4,10,15,Dry,Paracetamol 500mg,Pain Reliever,9
2026-04-11,2026,4,5,11,15,Dry,Paracetamol 500mg,Pain Reliever,2
2026-04-13,2026,4,0,13,16,Dry,Paracetamol 500mg,Pain Reliever,6
2026-04-14,2026,4,1,14,16,Dry,Paracetamol 500mg,Pain Reliever,2
2026-04-15,2026,4,2,15,16,Dry,Paracetamol 500mg,Pain Reliever,7
2026-04-16,2026,4,3,16,16,Dry,Paracetamol 500mg,Pain Reliever,10
2026-04-17,2026,4,4,17,16,Dry,Paracetamol 500mg,Pain Reliever,7
2026-04-18,2026,4,5,18,16,Dry,Paracetamol 500mg,Pain Reliever,6
2026-04-19,2026,4,6,19,16,Dry,Paracetamol 500mg,Pain Reliever,2
2026-04-20,2026,4,0,20,17,Dry,Paracetamol 500mg,Pain Reliever,7
2026-04-21,2026,4,1,21,17,Dry,Paracetamol 500mg,Pain Reliever,4
2026-04-22,2026,4,2,22,17,Dry,Paracetamol 500mg,Pain Reliever,10
2026-04-23,2026,4,3,23,17,Dry,Paracetamol 500mg,Pain Reliever,3
2026-04-24,2026,4,4,24,17,Dry,Paracetamol 500mg,Pain Reliever,7
2026-04-25,2026,4,5,25,17,Dry,Paracetamol 500mg,Pain Reliever,3
2026-04-26,2026,4,6,26,17,Dry,Paracetamol 500mg,Pain Reliever,4
2026-04-27,2026,4,0,27,18,Dry,Paracetamol 500mg,Pain Reliever,4
2026-04-28,2026,4,1,28,18,Dry,Paracetamol 500mg,Pain Reliever,2
2026-04-29,2026,4,2,29,18,Dry,Paracetamol 500mg,Pain Reliever,14
2026-04-30,2026,4,3,30,18,Dry,Paracetamol 500mg,Pain Reliever,4
2026-05-01,2026,5,4,1,18,Dry,Paracetamol 500mg,Pain Reliever,7
2026-05-02,2026,5,5,2,18,Dry,Paracetamol 500mg,Pain Reliever,7
2026-05-03,2026,5,6,3,18,Dry,Paracetamol 500mg,Pain Reliever,1
2026-05-04,2026,5,0,4,19,Dry,Paracetamol 500mg,Pain Reliever,3
2026-05-05,2026,5,1,5,19,Dry,Paracetamol 500mg,Pain Reliever,8
2026-05-06,2026,5,2,6,19,Dry,Paracetamol 500mg,Pain Reliever,11
2026-05-07,2026,5,3,7,19,Dry,Paracetamol 500mg,Pain Reliever,7
2026-05-08,2026,5,4,8,19,Dry,Paracetamol 500mg,Pain Reliever,8
2026-05-09,2026,5,5,9,19,Dry,Paracetamol 500mg,Pain Reliever,7
2026-05-11,2026,5,0,11,20,Dry,Paracetamol 500mg,Pain Reliever,9
2026-05-12,2026,5,1,12,20,Dry,Paracetamol 500mg,Pain Reliever,6
2026-05-13,2026,5,2,13,20,Dry,Paracetamol 500mg,Pain Reliever,9
2026-05-14,2026,5,3,14,20,Dry,Paracetamol 500mg,Pain Reliever,6
2026-05-15,2026,5,4,15,20,Dry,Paracetamol 500mg,Pain Reliever,9
2026-05-16,2026,5,5,16,20,Dry,Paracetamol 500mg,Pain Reliever,5
2026-05-17,2026,5,6,17,20,Dry,Paracetamol 500mg,Pain Reliever,2
2026-05-18,2026,5,0,18,21,Dry,Paracetamol 500mg,Pain Reliever,11
2026-05-19,2026,5,1,19,21,Dry,Paracetamol 500mg,Pain Reliever,4
2026-05-20,2026,5,2,20,21,Dry,Paracetamol 500mg,Pain Reliever,8
2026-05-21,2026,5,3,21,21,Dry,Paracetamol 500mg,Pain Reliever,7
2026-05-22,2026,5,4,22,21,Dry,Paracetamol 500mg,Pain Reliever,10
2026-05-23,2026,5,5,23,21,Dry,Paracetamol 500mg,Pain Reliever,4
2026-05-24,2026,5,6,24,21,Dry,Paracetamol 500mg,Pain Reliever,3
2026-05-25,2026,5,0,25,22,Dry,Paracetamol 500mg,Pain Reliever,2
2026-05-26,2026,5,1,26,22,Dry,Paracetamol 500mg,Pain Reliever,7
2026-05-27,2026,5,2,27,22,Dry,Paracetamol 500mg,Pain Reliever,5
2026-05-28,2026,5,3,28,22,Dry,Paracetamol 500mg,Pain Reliever,8
2026-05-29,2026,5,4,29,22,Dry,Paracetamol 500mg,Pain Reliever,8
2026-05-30,2026,5,5,30,22,Dry,Paracetamol 500mg,Pain Reliever,4
2026-05-31,2026,5,6,31,22,Dry,Paracetamol 500mg,Pain Reliever,1
2026-06-01,2026,6,0,1,23,Wet,Paracetamol 500mg,Pain Reliever,6
2026-06-02,2026,6,1,2,23,Wet,Paracetamol 500mg,Pain Reliever,8
2026-06-03,2026,6,2,3,23,Wet,Paracetamol 500mg,Pain Reliever,10
2026-06-04,2026,6,3,4,23,Wet,Paracetamol 500mg,Pain Reliever,10
2026-06-05,2026,6,4,5,23,Wet,Paracetamol 500mg,Pain Reliever,2
2026-06-07,2026,6,6,7,23,Wet,Paracetamol 500mg,Pain Reliever,1
2026-06-08,2026,6,0,8,24,Wet,Paracetamol 500mg,Pain Reliever,4
2026-06-09,2026,6,1,9,24,Wet,Paracetamol 500mg,Pain Reliever,5
2026-06-10,2026,6,2,10,24,Wet,Paracetamol 500mg,Pain Reliever,8
2026-06-11,2026,6,3,11,24,Wet,Paracetamol 500mg,Pain Reliever,11
2026-06-12,2026,6,4,12,24,Wet,Paracetamol 500mg,Pain Reliever,9
2026-06-13,2026,6,5,13,24,Wet,Paracetamol 500mg,Pain Reliever,2
2026-06-14,2026,6,6,14,24,Wet,Paracetamol 500mg,Pain Reliever,1
2026-06-15,2026,6,0,15,25,Wet,Paracetamol 500mg,Pain Reliever,8
2026-06-16,2026,6,1,16,25,Wet,Paracetamol 500mg,Pain Reliever,9
2026-06-17,2026,6,2,17,25,Wet,Paracetamol 500mg,Pain Reliever,10
2026-06-18,2026,6,3,18,25,Wet,Paracetamol 500mg,Pain Reliever,6
2026-06-19,2026,6,4,19,25,Wet,Paracetamol 500mg,Pain Reliever,6
2026-06-20,2026,6,5,20,25,Wet,Paracetamol 500mg,Pain Reliever,5
2026-06-21,2026,6,6,21,25,Wet,Paracetamol 500mg,Pain Reliever,3
2026-06-22,2026,6,0,22,26,Wet,Paracetamol 500mg,Pain Reliever,4
2026-06-23,2026,6,1,23,26,Wet,Paracetamol 500mg,Pain Reliever,11
2026-06-24,2026,6,2,24,26,Wet,Paracetamol 500mg,Pain Reliever,7
2026-06-25,2026,6,3,25,26,Wet,Paracetamol 500mg,Pain Reliever,5
2026-06-26,2026,6,4,26,26,Wet,Paracetamol 500mg,Pain Reliever,8
2026-06-27,2026,6,5,27,26,Wet,Paracetamol 500mg,Pain Reliever,2
2026-06-28,2026,6,6,28,26,Wet,Paracetamol 500mg,Pain Reliever,2
2026-06-29,2026,6,0,29,27,Wet,Paracetamol 500mg,Pain Reliever,10
2026-06-30,2026,6,1,30,27,Wet,Paracetamol 500mg,Pain Reliever,11
2026-07-01,2026,7,2,1,27,Wet,Paracetamol 500mg,Pain Reliever,9
2026-07-02,2026,7,3,2,27,Wet,Paracetamol 500mg,Pain Reliever,5
2026-07-03,2026,7,4,3,27,Wet,Paracetamol 500mg,Pain Reliever,5
2026-07-04,2026,7,5,4,27,Wet,Paracetamol 500mg,Pain Reliever,9
2026-07-05,2026,7,6,5,27,Wet,Paracetamol 500mg,Pain Reliever,1
2026-07-06,2026,7,0,6,28,Wet,Paracetamol 500mg,Pain Reliever,9
2026-07-07,2026,7,1,7,28,Wet,Paracetamol 500mg,Pain Reliever,6
2026-07-08,2026,7,2,8,28,Wet,Paracetamol 500mg,Pain Reliever,5
2026-07-09,2026,7,3,9,28,Wet,Paracetamol 500mg,Pain Reliever,9
2026-07-10,2026,7,4,10,28,Wet,Paracetamol 500mg,Pain Reliever,9
2026-07-11,2026,7,5,11,28,Wet,Paracetamol 500mg,Pain Reliever,6
2026-07-12,2026,7,6,12,28,Wet,Paracetamol 500mg,Pain Reliever,2
2026-07-13,2026,7,0,13,29,Wet,Paracetamol 500mg,Pain Reliever,12
2026-07-14,2026,7,1,14,29,Wet,Paracetamol 500mg,Pain Reliever,6
2026-07-15,2026,7,2,15,29,Wet,Paracetamol 500mg,Pain Reliever,6
2026-07-16,2026,7,3,16,29,Wet,Paracetamol 500mg,Pain Reliever,1
2026-07-17,2026,7,4,17,29,Wet,Paracetamol 500mg,Pain Reliever,9
2026-07-18,2026,7,5,18,29,Wet,Paracetamol 500mg,Pain Reliever,2
2026-07-20,2026,7,0,20,30,Wet,Paracetamol 500mg,Pain Reliever,8
2026-07-21,2026,7,1,21,30,Wet,Paracetamol 500mg,Pain Reliever,9
2026-07-22,2026,7,2,22,30,Wet,Paracetamol 500mg,Pain Reliever,9
2026-07-23,2026,7,3,23,30,Wet,Paracetamol 500mg,Pain Reliever,8
2026-07-24,2026,7,4,24,30,Wet,Paracetamol 500mg,Pain Reliever,11
2026-07-25,2026,7,5,25,30,Wet,Paracetamol 500mg,Pain Reliever,5
2026-07-26,2026,7,6,26,30,Wet,Paracetamol 500mg,Pain Reliever,1
2026-07-27,2026,7,0,27,31,Wet,Paracetamol 500mg,Pain Reliever,11
2026-07-28,2026,7,1,28,31,Wet,Paracetamol 500mg,Pain Reliever,13
2026-07-29,2026,7,2,29,31,Wet,Paracetamol 500mg,Pain Reliever,7
2026-07-30,2026,7,3,30,31,Wet,Paracetamol 500mg,Pain Reliever,11
2026-07-31,2026,7,4,31,31,Wet,Paracetamol 500mg,Pain Reliever,6
2026-08-01,2026,8,5,1,31,Wet,Paracetamol 500mg,Pain Reliever,2
2026-08-02,2026,8,6,2,31,Wet,Paracetamol 500mg,Pain Reliever,1
2026-08-03,2026,8,0,3,32,Wet,Paracetamol 500mg,Pain Reliever,8
2026-08-04,2026,8,1,4,32,Wet,Paracetamol 500mg,Pain Reliever,6
2026-08-05,2026,8,2,5,32,Wet,Paracetamol 500mg,Pain Reliever,6
2026-08-06,2026,8,3,6,32,Wet,Paracetamol 500mg,Pain Reliever,8
2026-08-07,2026,8,4,7,32,Wet,Paracetamol 500mg,Pain Reliever,6
2026-08-08,2026,8,5,8,32,Wet,Paracetamol 500mg,Pain Reliever,2
2026-08-09,2026,8,6,9,32,Wet,Paracetamol 500mg,Pain Reliever,1
2026-08-10,2026,8,0,10,33,Wet,Paracetamol 500mg,Pain Reliever,8
2026-08-11,2026,8,1,11,33,Wet,Paracetamol 500mg,Pain Reliever,4
2026-08-12,2026,8,2,12,33,Wet,Paracetamol 500mg,Pain Reliever,5
2026-08-13,2026,8,3,13,33,Wet,Paracetamol 500mg,Pain Reliever,15
2026-08-14,2026,8,4,14,33,Wet,Paracetamol 500mg,Pain Reliever,3
2021-08-14,2021,8,5,14,32,Wet,Biogesic,Pain Reliever,2
2021-08-16,2021,8,0,16,33,Wet,Biogesic,Pain Reliever,11
2021-08-17,2021,8,1,17,33,Wet,Biogesic,Pain Reliever,9
2021-08-18,2021,8,2,18,33,Wet,Biogesic,Pain Reliever,5
2021-08-19,2021,8,3,19,33,Wet,Biogesic,Pain Reliever,12
2021-08-20,2021,8,4,20,33,Wet,Biogesic,Pain Reliever,9
2021-08-21,2021,8,5,21,33,Wet,Biogesic,Pain Reliever,4
2021-08-22,2021,8,6,22,33,Wet,Biogesic,Pain Reliever,1
2021-08-23,2021,8,0,23,34,Wet,Biogesic,Pain Reliever,4
2021-08-24,2021,8,1,24,34,Wet,Biogesic,Pain Reliever,6
2021-08-25,2021,8,2,25,34,Wet,Biogesic,Pain Reliever,7
2021-08-26,2021,8,3,26,34,Wet,Biogesic,Pain Reliever,8
2021-08-27,2021,8,4,27,34,Wet,Biogesic,Pain Reliever,3
2021-08-28,2021,8,5,28,34,Wet,Biogesic,Pain Reliever,3
2021-08-29,2021,8,6,29,34,Wet,Biogesic,Pain Reliever,1
2021-08-30,2021,8,0,30,35,Wet,Biogesic,Pain Reliever,5
2021-08-31,2021,8,1,31,35,Wet,Biogesic,Pain Reliever,5
2021-09-01,2021,9,2,1,35,Wet,Biogesic,Pain Reliever,7
2021-09-02,2021,9,3,2,35,Wet,Biogesic,Pain Reliever,1
2021-09-03,2021,9,4,3,35,Wet,Biogesic,Pain Reliever,3
2021-09-04,2021,9,5,4,35,Wet,Biogesic,Pain Reliever,5
2021-09-05,2021,9,6,5,35,Wet,Biogesic,Pain Reliever,1
2021-09-06,2021,9,0,6,36,Wet,Biogesic,Pain Reliever,8
2021-09-07,2021,9,1,7,36,Wet,Biogesic,Pain Reliever,6
2021-09-08,2021,9,2,8,36,Wet,Biogesic,Pain Reliever,9
2021-09-09,2021,9,3,9,36,Wet,Biogesic,Pain Reliever,7
2021-09-10,2021,9,4,10,36,Wet,Biogesic,Pain Reliever,3
2021-09-11,2021,9,5,11,36,Wet,Biogesic,Pain Reliever,7
2021-09-13,2021,9,0,13,37,Wet,Biogesic,Pain Reliever,6
2021-09-14,2021,9,1,14,37,Wet,Biogesic,Pain Reliever,8
2021-09-15,2021,9,2,15,37,Wet,Biogesic,Pain Reliever,4
2021-09-16,2021,9,3,16,37,Wet,Biogesic,Pain Reliever,8
2021-09-17,2021,9,4,17,37,Wet,Biogesic,Pain Reliever,9
2021-09-18,2021,9,5,18,37,Wet,Biogesic,Pain Reliever,2
2021-09-20,2021,9,0,20,38,Wet,Biogesic,Pain Reliever,4
2021-09-21,2021,9,1,21,38,Wet,Biogesic,Pain Reliever,8
2021-09-22,2021,9,2,22,38,Wet,Biogesic,Pain Reliever,7
2021-09-23,2021,9,3,23,38,Wet,Biogesic,Pain Reliever,8
2021-09-24,2021,9,4,24,38,Wet,Biogesic,Pain Reliever,5
2021-09-25,2021,9,5,25,38,Wet,Biogesic,Pain Reliever,4
2021-09-27,2021,9,0,27,39,Wet,Biogesic,Pain Reliever,11
2021-09-28,2021,9,1,28,39,Wet,Biogesic,Pain Reliever,4
2021-09-29,2021,9,2,29,39,Wet,Biogesic,Pain Reliever,8
2021-09-30,2021,9,3,30,39,Wet,Biogesic,Pain Reliever,7
2021-10-01,2021,10,4,1,39,Wet,Biogesic,Pain Reliever,7
2021-10-02,2021,10,5,2,39,Wet,Biogesic,Pain Reliever,5
2021-10-03,2021,10,6,3,39,Wet,Biogesic,Pain Reliever,1
2021-10-04,2021,10,0,4,40,Wet,Biogesic,Pain Reliever,6
2021-10-05,2021,10,1,5,40,Wet,Biogesic,Pain Reliever,7
2021-10-06,2021,10,2,6,40,Wet,Biogesic,Pain Reliever,7
2021-10-07,2021,10,3,7,40,Wet,Biogesic,Pain Reliever,8
2021-10-08,2021,10,4,8,40,Wet,Biogesic,Pain Reliever,7
2021-10-09,2021,10,5,9,40,Wet,Biogesic,Pain Reliever,2
2021-10-10,2021,10,6,10,40,Wet,Biogesic,Pain Reliever,1
2021-10-11,2021,10,0,11,41,Wet,Biogesic,Pain Reliever,4
2021-10-12,2021,10,1,12,41,Wet,Biogesic,Pain Reliever,8
2021-10-13,2021,10,2,13,41,Wet,Biogesic,Pain Reliever,3
2021-10-14,2021,10,3,14,41,Wet,Biogesic,Pain Reliever,8
2021-10-15,2021,10,4,15,41,Wet,Biogesic,Pain Reliever,8
2021-10-16,2021,10,5,16,41,Wet,Biogesic,Pain Reliever,5
2021-10-17,2021,10,6,17,41,Wet,Biogesic,Pain Reliever,3
2021-10-18,2021,10,0,18,42,Wet,Biogesic,Pain Reliever,12
2021-10-19,2021,10,1,19,42,Wet,Biogesic,Pain Reliever,3
2021-10-20,2021,10,2,20,42,Wet,Biogesic,Pain Reliever,10
2021-10-21,2021,10,3,21,42,Wet,Biogesic,Pain Reliever,6
2021-10-22,2021,10,4,22,42,Wet,Biogesic,Pain Reliever,5
2021-10-23,2021,10,5,23,42,Wet,Biogesic,Pain Reliever,5
2021-10-25,2021,10,0,25,43,Wet,Biogesic,Pain Reliever,8
2021-10-26,2021,10,1,26,43,Wet,Biogesic,Pain Reliever,5
2021-10-27,2021,10,2,27,43,Wet,Biogesic,Pain Reliever,10
2021-10-28,2021,10,3,28,43,Wet,Biogesic,Pain Reliever,7
2021-10-29,2021,10,4,29,43,Wet,Biogesic,Pain Reliever,9
2021-10-30,2021,10,5,30,43,Wet,Biogesic,Pain Reliever,3
2021-10-31,2021,10,6,31,43,Wet,Biogesic,Pain Reliever,2
2021-11-01,2021,11,0,1,44,Wet,Biogesic,Pain Reliever,7
2021-11-02,2021,11,1,2,44,Wet,Biogesic,Pain Reliever,7
2021-11-03,2021,11,2,3,44,Wet,Biogesic,Pain Reliever,4
2021-11-04,2021,11,3,4,44,Wet,Biogesic,Pain Reliever,9
2021-11-05,2021,11,4,5,44,Wet,Biogesic,Pain Reliever,6
2021-11-06,2021,11,5,6,44,Wet,Biogesic,Pain Reliever,3
2021-11-08,2021,11,0,8,45,Wet,Biogesic,Pain Reliever,4
2021-11-09,2021,11,1,9,45,Wet,Biogesic,Pain Reliever,2
2021-11-10,2021,11,2,10,45,Wet,Biogesic,Pain Reliever,7
2021-11-11,2021,11,3,11,45,Wet,Biogesic,Pain Reliever,5
2021-11-12,2021,11,4,12,45,Wet,Biogesic,Pain Reliever,7
2021-11-13,2021,11,5,13,45,Wet,Biogesic,Pain Reliever,3
2021-11-14,2021,11,6,14,45,Wet,Biogesic,Pain Reliever,1
2021-11-15,2021,11,0,15,46,Wet,Biogesic,Pain Reliever,5
2021-11-16,2021,11,1,16,46,Wet,Biogesic,Pain Reliever,6
2021-11-17,2021,11,2,17,46,Wet,Biogesic,Pain Reliever,10
2021-11-18,2021,11,3,18,46,Wet,Biogesic,Pain Reliever,9
2021-11-19,2021,11,4,19,46,Wet,Biogesic,Pain Reliever,6
2021-11-20,2021,11,5,20,46,Wet,Biogesic,Pain Reliever,6
2021-11-21,2021,11,6,21,46,Wet,Biogesic,Pain Reliever,1
2021-11-22,2021,11,0,22,47,Wet,Biogesic,Pain Reliever,3
2021-11-23,2021,11,1,23,47,Wet,Biogesic,Pain Reliever,12
2021-11-24,2021,11,2,24,47,Wet,Biogesic,Pain Reliever,7
2021-11-25,2021,11,3,25,47,Wet,Biogesic,Pain Reliever,5
2021-11-26,2021,11,4,26,47,Wet,Biogesic,Pain Reliever,10
2021-11-27,2021,11,5,27,47,Wet,Biogesic,Pain Reliever,2
2021-11-29,2021,11,0,29,48,Wet,Biogesic,Pain Reliever,5
2021-11-30,2021,11,1,30,48,Wet,Biogesic,Pain Reliever,8
2021-12-01,2021,12,2,1,48,Dry,Biogesic,Pain Reliever,9
2021-12-02,2021,12,3,2,48,Dry,Biogesic,Pain Reliever,4
2021-12-03,2021,12,4,3,48,Dry,Biogesic,Pain Reliever,6
2021-12-04,2021,12,5,4,48,Dry,Biogesic,Pain Reliever,2
2021-12-05,2021,12,6,5,48,Dry,Biogesic,Pain Reliever,1
2021-12-06,2021,12,0,6,49,Dry,Biogesic,Pain Reliever,3
2021-12-07,2021,12,1,7,49,Dry,Biogesic,Pain Reliever,5
2021-12-08,2021,12,2,8,49,Dry,Biogesic,Pain Reliever,14
2021-12-09,2021,12,3,9,49,Dry,Biogesic,Pain Reliever,5
2021-12-10,2021,12,4,10,49,Dry,Biogesic,Pain Reliever,13
2021-12-11,2021,12,5,11,49,Dry,Biogesic,Pain Reliever,4
2021-12-12,2021,12,6,12,49,Dry,Biogesic,Pain Reliever,1
2021-12-13,2021,12,0,13,50,Dry,Biogesic,Pain Reliever,2
2021-12-14,2021,12,1,14,50,Dry,Biogesic,Pain Reliever,5
2021-12-15,2021,12,2,15,50,Dry,Biogesic,Pain Reliever,6
2021-12-16,2021,12,3,16,50,Dry,Biogesic,Pain Reliever,3
2021-12-17,2021,12,4,17,50,Dry,Biogesic,Pain Reliever,10
2021-12-18,2021,12,5,18,50,Dry,Biogesic,Pain Reliever,2
2021-12-20,2021,12,0,20,51,Dry,Biogesic,Pain Reliever,6
2021-12-21,2021,12,1,21,51,Dry,Biogesic,Pain Reliever,5
2021-12-22,2021,12,2,22,51,Dry,Biogesic,Pain Reliever,10
2021-12-23,2021,12,3,23,51,Dry,Biogesic,Pain Reliever,7
2021-12-24,2021,12,4,24,51,Dry,Biogesic,Pain Reliever,8
2021-12-25,2021,12,5,25,51,Dry,Biogesic,Pain Reliever,2
2021-12-27,2021,12,0,27,52,Dry,Biogesic,Pain Reliever,10
2021-12-28,2021,12,1,28,52,Dry,Biogesic,Pain Reliever,7
2021-12-29,2021,12,2,29,52,Dry,Biogesic,Pain Reliever,11
2021-12-30,2021,12,3,30,52,Dry,Biogesic,Pain Reliever,3
2021-12-31,2021,12,4,31,52,Dry,Biogesic,Pain Reliever,3
2022-01-01,2022,1,5,1,52,Dry,Biogesic,Pain Reliever,4
2022-01-02,2022,1,6,2,52,Dry,Biogesic,Pain Reliever,2
2022-01-03,2022,1,0,3,1,Dry,Biogesic,Pain Reliever,6
2022-01-04,2022,1,1,4,1,Dry,Biogesic,Pain Reliever,5
2022-01-05,2022,1,2,5,1,Dry,Biogesic,Pain Reliever,11
2022-01-06,2022,1,3,6,1,Dry,Biogesic,Pain Reliever,9
2022-01-07,2022,1,4,7,1,Dry,Biogesic,Pain Reliever,7
2022-01-08,2022,1,5,8,1,Dry,Biogesic,Pain Reliever,3
2022-01-09,2022,1,6,9,1,Dry,Biogesic,Pain Reliever,2
2022-01-10,2022,1,0,10,2,Dry,Biogesic,Pain Reliever,2
2022-01-11,2022,1,1,11,2,Dry,Biogesic,Pain Reliever,3
2022-01-12,2022,1,2,12,2,Dry,Biogesic,Pain Reliever,8
2022-01-13,2022,1,3,13,2,Dry,Biogesic,Pain Reliever,12
2022-01-14,2022,1,4,14,2,Dry,Biogesic,Pain Reliever,4
2022-01-15,2022,1,5,15,2,Dry,Biogesic,Pain Reliever,3
2022-01-16,2022,1,6,16,2,Dry,Biogesic,Pain Reliever,1
2022-01-17,2022,1,0,17,3,Dry,Biogesic,Pain Reliever,2
2022-01-18,2022,1,1,18,3,Dry,Biogesic,Pain Reliever,7
2022-01-19,2022,1,2,19,3,Dry,Biogesic,Pain Reliever,3
2022-01-20,2022,1,3,20,3,Dry,Biogesic,Pain Reliever,4
2022-01-21,2022,1,4,21,3,Dry,Biogesic,Pain Reliever,3
2022-01-22,2022,1,5,22,3,Dry,Biogesic,Pain Reliever,6
2022-01-23,2022,1,6,23,3,Dry,Biogesic,Pain Reliever,3
2022-01-24,2022,1,0,24,4,Dry,Biogesic,Pain Reliever,10
2022-01-25,2022,1,1,25,4,Dry,Biogesic,Pain Reliever,6
2022-01-26,2022,1,2,26,4,Dry,Biogesic,Pain Reliever,7
2022-01-27,2022,1,3,27,4,Dry,Biogesic,Pain Reliever,4
2022-01-28,2022,1,4,28,4,Dry,Biogesic,Pain Reliever,13
2022-01-29,2022,1,5,29,4,Dry,Biogesic,Pain Reliever,3
2022-01-30,2022,1,6,30,4,Dry,Biogesic,Pain Reliever,2
2022-01-31,2022,1,0,31,5,Dry,Biogesic,Pain Reliever,4
2022-02-01,2022,2,1,1,5,Dry,Biogesic,Pain Reliever,6
2022-02-02,2022,2,2,2,5,Dry,Biogesic,Pain Reliever,5
2022-02-03,2022,2,3,3,5,Dry,Biogesic,Pain Reliever,6
2022-02-04,2022,2,4,4,5,Dry,Biogesic,Pain Reliever,10
2022-02-05,2022,2,5,5,5,Dry,Biogesic,Pain Reliever,4
2022-02-06,2022,2,6,6,5,Dry,Biogesic,Pain Reliever,5
2022-02-07,2022,2,0,7,6,Dry,Biogesic,Pain Reliever,3
2022-02-08,2022,2,1,8,6,Dry,Biogesic,Pain Reliever,7
2022-02-09,2022,2,2,9,6,Dry,Biogesic,Pain Reliever,8
2022-02-10,2022,2,3,10,6,Dry,Biogesic,Pain Reliever,9
2022-02-11,2022,2,4,11,6,Dry,Biogesic,Pain Reliever,4
2022-02-12,2022,2,5,12,6,Dry,Biogesic,Pain Reliever,6
2022-02-13,2022,2,6,13,6,Dry,Biogesic,Pain Reliever,3
2022-02-14,2022,2,0,14,7,Dry,Biogesic,Pain Reliever,3
2022-02-15,2022,2,1,15,7,Dry,Biogesic,Pain Reliever,5
2022-02-16,2022,2,2,16,7,Dry,Biogesic,Pain Reliever,8
2022-02-17,2022,2,3,17,7,Dry,Biogesic,Pain Reliever,2
2022-02-18,2022,2,4,18,7,Dry,Biogesic,Pain Reliever,4
2022-02-19,2022,2,5,19,7,Dry,Biogesic,Pain Reliever,6
2022-02-20,2022,2,6,20,7,Dry,Biogesic,Pain Reliever,3
2022-02-21,2022,2,0,21,8,Dry,Biogesic,Pain Reliever,3
2022-02-22,2022,2,1,22,8,Dry,Biogesic,Pain Reliever,9
2022-02-23,2022,2,2,23,8,Dry,Biogesic,Pain Reliever,8
2022-02-24,2022,2,3,24,8,Dry,Biogesic,Pain Reliever,6
2022-02-25,2022,2,4,25,8,Dry,Biogesic,Pain Reliever,9
2022-02-26,2022,2,5,26,8,Dry,Biogesic,Pain Reliever,4
2022-02-27,2022,2,6,27,8,Dry,Biogesic,Pain Reliever,1
2022-02-28,2022,2,0,28,9,Dry,Biogesic,Pain Reliever,5
2022-03-01,2022,3,1,1,9,Dry,Biogesic,Pain Reliever,5
2022-03-02,2022,3,2,2,9,Dry,Biogesic,Pain Reliever,5
2022-03-03,2022,3,3,3,9,Dry,Biogesic,Pain Reliever,7
2022-03-04,2022,3,4,4,9,Dry,Biogesic,Pain Reliever,3
2022-03-05,2022,3,5,5,9,Dry,Biogesic,Pain Reliever,6
2022-03-07,2022,3,0,7,10,Dry,Biogesic,Pain Reliever,3
2022-03-08,2022,3,1,8,10,Dry,Biogesic,Pain Reliever,8
2022-03-09,2022,3,2,9,10,Dry,Biogesic,Pain Reliever,5
2022-03-10,2022,3,3,10,10,Dry,Biogesic,Pain Reliever,5
2022-03-11,2022,3,4,11,10,Dry,Biogesic,Pain Reliever,12
2022-03-12,2022,3,5,12,10,Dry,Biogesic,Pain Reliever,11
2022-03-13,2022,3,6,13,10,Dry,Biogesic,Pain Reliever,2
2022-03-14,2022,3,0,14,11,Dry,Biogesic,Pain Reliever,7
2022-03-15,2022,3,1,15,11,Dry,Biogesic,Pain Reliever,6
2022-03-16,2022,3,2,16,11,Dry,Biogesic,Pain Reliever,3
2022-03-17,2022,3,3,17,11,Dry,Biogesic,Pain Reliever,3
2022-03-18,2022,3,4,18,11,Dry,Biogesic,Pain Reliever,7
2022-03-19,2022,3,5,19,11,Dry,Biogesic,Pain Reliever,7
2022-03-20,2022,3,6,20,11,Dry,Biogesic,Pain Reliever,1
2022-03-21,2022,3,0,21,12,Dry,Biogesic,Pain Reliever,5
2022-03-22,2022,3,1,22,12,Dry,Biogesic,Pain Reliever,8
2022-03-23,2022,3,2,23,12,Dry,Biogesic,Pain Reliever,6
2022-03-24,2022,3,3,24,12,Dry,Biogesic,Pain Reliever,10
2022-03-25,2022,3,4,25,12,Dry,Biogesic,Pain Reliever,6
2022-03-26,2022,3,5,26,12,Dry,Biogesic,Pain Reliever,5
2022-03-27,2022,3,6,27,12,Dry,Biogesic,Pain Reliever,2
2022-03-28,2022,3,0,28,13,Dry,Biogesic,Pain Reliever,7
2022-03-29,2022,3,1,29,13,Dry,Biogesic,Pain Reliever,3
2022-03-30,2022,3,2,30,13,Dry,Biogesic,Pain Reliever,4
2022-03-31,2022,3,3,31,13,Dry,Biogesic,Pain Reliever,7
2022-04-01,2022,4,4,1,13,Dry,Biogesic,Pain Reliever,6
2022-04-02,2022,4,5,2,13,Dry,Biogesic,Pain Reliever,7
2022-04-04,2022,4,0,4,14,Dry,Biogesic,Pain Reliever,9
2022-04-05,2022,4,1,5,14,Dry,Biogesic,Pain Reliever,8
2022-04-06,2022,4,2,6,14,Dry,Biogesic,Pain Reliever,7
